Total number of tokens: 124417
ngram,count,frequency
an establishment,3,0.0024112460515845905
justice of,3,0.0024112460515845905
no man,3,0.0024112460515845905
just like,3,0.0024112460515845905
ý often,3,0.0024112460515845905
a voluntary,3,0.0024112460515845905
whether you,3,0.0024112460515845905
be settled,3,0.0024112460515845905
handsome enough,3,0.0024112460515845905
of man,3,0.0024112460515845905
place with,3,0.0024112460515845905
bingley from,3,0.0024112460515845905
had mentioned,3,0.0024112460515845905
it out”,3,0.0024112460515845905
or five,3,0.0024112460515845905
stay in,3,0.0024112460515845905
day at,3,0.0024112460515845905
day as,3,0.0024112460515845905
the pleasantness,3,0.0024112460515845905
am happy,3,0.0024112460515845905
breakfast the,3,0.0024112460515845905
say and,3,0.0024112460515845905
your advice,3,0.0024112460515845905
after ý,3,0.0024112460515845905
hardly ever,3,0.0024112460515845905
by what,3,0.0024112460515845905
alone and,3,0.0024112460515845905
darcy after,3,0.0024112460515845905
been much,3,0.0024112460515845905
day to,3,0.0024112460515845905
would scarcely,3,0.0024112460515845905
second daughter,3,0.0024112460515845905
he likes,3,0.0024112460515845905
who continued,3,0.0024112460515845905
but nothing,3,0.0024112460515845905
the water,3,0.0024112460515845905
sat in,3,0.0024112460515845905
of paying,3,0.0024112460515845905
elizabeth after,3,0.0024112460515845905
congratulations to,3,0.0024112460515845905
the change,3,0.0024112460515845905
meryton they,3,0.0024112460515845905
has taken,3,0.0024112460515845905
heart was,3,0.0024112460515845905
daughter he,3,0.0024112460515845905
to think”,3,0.0024112460515845905
led him,3,0.0024112460515845905
prepared for,3,0.0024112460515845905
silence but,3,0.0024112460515845905
fast as,3,0.0024112460515845905
case you,3,0.0024112460515845905
elizabeth thought,3,0.0024112460515845905
what elizabeth,3,0.0024112460515845905
and laughed,3,0.0024112460515845905
daughter to,3,0.0024112460515845905
was possible,3,0.0024112460515845905
“for ý,3,0.0024112460515845905
afterwards said,3,0.0024112460515845905
were out,3,0.0024112460515845905
soon to,3,0.0024112460515845905
his voice,3,0.0024112460515845905
gave me,3,0.0024112460515845905
too full,3,0.0024112460515845905
care to,3,0.0024112460515845905
write for,3,0.0024112460515845905
in listening,3,0.0024112460515845905
longer the,3,0.0024112460515845905
couple of,3,0.0024112460515845905
two days,3,0.0024112460515845905
all know,3,0.0024112460515845905
walking to,3,0.0024112460515845905
motive for,3,0.0024112460515845905
taken in,3,0.0024112460515845905
is far,3,0.0024112460515845905
his actions,3,0.0024112460515845905
person and,3,0.0024112460515845905
very differently,3,0.0024112460515845905
proposals but,3,0.0024112460515845905
said and,3,0.0024112460515845905
their all,3,0.0024112460515845905
have left,3,0.0024112460515845905
is natural,3,0.0024112460515845905
been many,3,0.0024112460515845905
fine a,3,0.0024112460515845905
efforts of,3,0.0024112460515845905
nobody can,3,0.0024112460515845905
forgive me,3,0.0024112460515845905
surprise was,3,0.0024112460515845905
younger than,3,0.0024112460515845905
of thýs,3,0.0024112460515845905
ball was,3,0.0024112460515845905
two years,3,0.0024112460515845905
exactly the,3,0.0024112460515845905
than either,3,0.0024112460515845905
he protested,3,0.0024112460515845905
to request,3,0.0024112460515845905
both ý,3,0.0024112460515845905
tumult of,3,0.0024112460515845905
any part,3,0.0024112460515845905
to work,3,0.0024112460515845905
out her,3,0.0024112460515845905
written in,3,0.0024112460515845905
his design,3,0.0024112460515845905
a character,3,0.0024112460515845905
be advisable,3,0.0024112460515845905
saw all,3,0.0024112460515845905
for making,3,0.0024112460515845905
might see,3,0.0024112460515845905
elder miss,3,0.0024112460515845905
ýt must,3,0.0024112460515845905
woman as,3,0.0024112460515845905
his connection,3,0.0024112460515845905
see me,3,0.0024112460515845905
to place,3,0.0024112460515845905
be such,3,0.0024112460515845905
supposing that,3,0.0024112460515845905
or pain,3,0.0024112460515845905
town the,3,0.0024112460515845905
excuse me,3,0.0024112460515845905
of lydia,3,0.0024112460515845905
brother was,3,0.0024112460515845905
saying what,3,0.0024112460515845905
herself a,3,0.0024112460515845905
curious to,3,0.0024112460515845905
it which,3,0.0024112460515845905
last day,3,0.0024112460515845905
elizabeth still,3,0.0024112460515845905
“and how,3,0.0024112460515845905
to obtain,3,0.0024112460515845905
to with,3,0.0024112460515845905
from longbourn,3,0.0024112460515845905
assistance in,3,0.0024112460515845905
be done”,3,0.0024112460515845905
are good,3,0.0024112460515845905
said for,3,0.0024112460515845905
attempt at,3,0.0024112460515845905
eye was,3,0.0024112460515845905
having done,3,0.0024112460515845905
ran into,3,0.0024112460515845905
he readily,3,0.0024112460515845905
was merely,3,0.0024112460515845905
and maria,3,0.0024112460515845905
dared to,3,0.0024112460515845905
agreement for,3,0.0024112460515845905
her daughter’s,3,0.0024112460515845905
jane “but,3,0.0024112460515845905
the conclusion,3,0.0024112460515845905
learnt that,3,0.0024112460515845905
blind to,3,0.0024112460515845905
in gracechurch,3,0.0024112460515845905
where her,3,0.0024112460515845905
expect him,3,0.0024112460515845905
punishment to,3,0.0024112460515845905
no real,3,0.0024112460515845905
he “ý,3,0.0024112460515845905
the remaining,3,0.0024112460515845905
otherwise ý,3,0.0024112460515845905
though they,3,0.0024112460515845905
it over,3,0.0024112460515845905
passed before,3,0.0024112460515845905
after they,3,0.0024112460515845905
the mere,3,0.0024112460515845905
benefited by,3,0.0024112460515845905
suspicion of,3,0.0024112460515845905
it became,3,0.0024112460515845905
very seriously,3,0.0024112460515845905
civility mr,3,0.0024112460515845905
have but,3,0.0024112460515845905
case he,3,0.0024112460515845905
had marked,3,0.0024112460515845905
gave it,3,0.0024112460515845905
mr phillips,3,0.0024112460515845905
it” mr,3,0.0024112460515845905
disposition of,3,0.0024112460515845905
they last,3,0.0024112460515845905
the waiter,3,0.0024112460515845905
checked by,3,0.0024112460515845905
there a,3,0.0024112460515845905
of appearing,3,0.0024112460515845905
suppose is,3,0.0024112460515845905
have any,3,0.0024112460515845905
keep a,3,0.0024112460515845905
off his,3,0.0024112460515845905
over every,3,0.0024112460515845905
have all,3,0.0024112460515845905
recollected that,3,0.0024112460515845905
off her,3,0.0024112460515845905
suppose as,3,0.0024112460515845905
suppose he,3,0.0024112460515845905
who ý,3,0.0024112460515845905
“to be,3,0.0024112460515845905
was taken,3,0.0024112460515845905
been done,3,0.0024112460515845905
making her,3,0.0024112460515845905
not suppose,3,0.0024112460515845905
making him,3,0.0024112460515845905
business was,3,0.0024112460515845905
have his,3,0.0024112460515845905
and laugh,3,0.0024112460515845905
her figure,3,0.0024112460515845905
arose to,3,0.0024112460515845905
sheet of,3,0.0024112460515845905
good as,3,0.0024112460515845905
extremely agreeable,3,0.0024112460515845905
persuade you,3,0.0024112460515845905
earnestly did,3,0.0024112460515845905
her favour,3,0.0024112460515845905
much good,3,0.0024112460515845905
a sense,3,0.0024112460515845905
never more,3,0.0024112460515845905
out and,3,0.0024112460515845905
gardiner did,3,0.0024112460515845905
my mind,3,0.0024112460515845905
with others,3,0.0024112460515845905
the neighbourhood”,3,0.0024112460515845905
his good,3,0.0024112460515845905
divided between,3,0.0024112460515845905
a heightened,3,0.0024112460515845905
his way,3,0.0024112460515845905
was equally,3,0.0024112460515845905
was decided,3,0.0024112460515845905
were her,3,0.0024112460515845905
ever and,3,0.0024112460515845905
for mary,3,0.0024112460515845905
good breeding,3,0.0024112460515845905
and making,3,0.0024112460515845905
who in,3,0.0024112460515845905
any alarm,3,0.0024112460515845905
world of,3,0.0024112460515845905
of separation,3,0.0024112460515845905
not well,3,0.0024112460515845905
in order,3,0.0024112460515845905
my youngest,3,0.0024112460515845905
no idea,3,0.0024112460515845905
world to,3,0.0024112460515845905
then” said,3,0.0024112460515845905
“very well,3,0.0024112460515845905
or anything,3,0.0024112460515845905
hurry to,3,0.0024112460515845905
perfectly well,3,0.0024112460515845905
about half,3,0.0024112460515845905
lewis de,3,0.0024112460515845905
own ý,3,0.0024112460515845905
reason with,3,0.0024112460515845905
“you cannot,3,0.0024112460515845905
cousin that,3,0.0024112460515845905
because if,3,0.0024112460515845905
might only,3,0.0024112460515845905
mother “and,3,0.0024112460515845905
was performed,3,0.0024112460515845905
have chosen,3,0.0024112460515845905
carriage drove,3,0.0024112460515845905
she returned,3,0.0024112460515845905
this ý,3,0.0024112460515845905
even the,3,0.0024112460515845905
spoke she,3,0.0024112460515845905
for her”,3,0.0024112460515845905
this conversation,3,0.0024112460515845905
the impropriety,3,0.0024112460515845905
too that,3,0.0024112460515845905
was consequently,3,0.0024112460515845905
should marry,3,0.0024112460515845905
so fine,3,0.0024112460515845905
perhaps not,3,0.0024112460515845905
good sense,3,0.0024112460515845905
lydia but,3,0.0024112460515845905
in danger,3,0.0024112460515845905
appeared very,3,0.0024112460515845905
wickham too,3,0.0024112460515845905
imprudent and,3,0.0024112460515845905
everything but,3,0.0024112460515845905
wickham the,3,0.0024112460515845905
were but,3,0.0024112460515845905
evening passed,3,0.0024112460515845905
and keep,3,0.0024112460515845905
day that,3,0.0024112460515845905
done by,3,0.0024112460515845905
contents of,3,0.0024112460515845905
substance of,3,0.0024112460515845905
followed them,3,0.0024112460515845905
therefore in,3,0.0024112460515845905
would soon,3,0.0024112460515845905
too who,3,0.0024112460515845905
his heart,3,0.0024112460515845905
away just,3,0.0024112460515845905
last and,3,0.0024112460515845905
you much,3,0.0024112460515845905
a favourite,3,0.0024112460515845905
but just,3,0.0024112460515845905
him tomorrow,3,0.0024112460515845905
be their,3,0.0024112460515845905
done in,3,0.0024112460515845905
give to,3,0.0024112460515845905
them ý,3,0.0024112460515845905
lydia” she,3,0.0024112460515845905
was every,3,0.0024112460515845905
the handsomest,3,0.0024112460515845905
impossible not,3,0.0024112460515845905
some very,3,0.0024112460515845905
not want,3,0.0024112460515845905
her inquiries,3,0.0024112460515845905
gutenbergtm trademark,3,0.0024112460515845905
be known,3,0.0024112460515845905
weak and,3,0.0024112460515845905
any time,3,0.0024112460515845905
join his,3,0.0024112460515845905
will hardly,3,0.0024112460515845905
smiles and,3,0.0024112460515845905
you suppose,3,0.0024112460515845905
must always,3,0.0024112460515845905
sir ý,3,0.0024112460515845905
not able,3,0.0024112460515845905
lady was,3,0.0024112460515845905
her nature,3,0.0024112460515845905
least that,3,0.0024112460515845905
the office,3,0.0024112460515845905
a sweet,3,0.0024112460515845905
breakfast room,3,0.0024112460515845905
him what,3,0.0024112460515845905
of wishing,3,0.0024112460515845905
now made,3,0.0024112460515845905
and prejudice,3,0.0024112460515845905
it only,3,0.0024112460515845905
and kindly,2,0.0016074973677230604
london they,2,0.0016074973677230604
delivered to,2,0.0016074973677230604
do” said,2,0.0016074973677230604
the easiness,2,0.0016074973677230604
thought could,2,0.0016074973677230604
having no,2,0.0016074973677230604
had come,2,0.0016074973677230604
wanting me,2,0.0016074973677230604
surprise in,2,0.0016074973677230604
greatest of,2,0.0016074973677230604
met them,2,0.0016074973677230604
old maid,2,0.0016074973677230604
occupied in,2,0.0016074973677230604
very superior,2,0.0016074973677230604
the rapidity,2,0.0016074973677230604
put up,2,0.0016074973677230604
having it,2,0.0016074973677230604
and spoke,2,0.0016074973677230604
is going,2,0.0016074973677230604
delicate and,2,0.0016074973677230604
leads me,2,0.0016074973677230604
not” mrs,2,0.0016074973677230604
seated in,2,0.0016074973677230604
his fear,2,0.0016074973677230604
may take,2,0.0016074973677230604
two when,2,0.0016074973677230604
you dear,2,0.0016074973677230604
calculated to,2,0.0016074973677230604
meet again”,2,0.0016074973677230604
surprise at,2,0.0016074973677230604
families ý,2,0.0016074973677230604
reject the,2,0.0016074973677230604
making it,2,0.0016074973677230604
comes back,2,0.0016074973677230604
having an,2,0.0016074973677230604
is better,2,0.0016074973677230604
such attention,2,0.0016074973677230604
the edge,2,0.0016074973677230604
them you,2,0.0016074973677230604
seated at,2,0.0016074973677230604
be doing,2,0.0016074973677230604
very imprudent,2,0.0016074973677230604
returned from,2,0.0016074973677230604
willingness to,2,0.0016074973677230604
elizabeth hoped,2,0.0016074973677230604
her respect,2,0.0016074973677230604
confessed himself,2,0.0016074973677230604
probably been,2,0.0016074973677230604
of light,2,0.0016074973677230604
arrived and,2,0.0016074973677230604
madam ý,2,0.0016074973677230604
was due,2,0.0016074973677230604
paid for,2,0.0016074973677230604
trusted that,2,0.0016074973677230604
him while,2,0.0016074973677230604
might arise,2,0.0016074973677230604
occurrences of,2,0.0016074973677230604
you get,2,0.0016074973677230604
keep her,2,0.0016074973677230604
silence she,2,0.0016074973677230604
pounds she,2,0.0016074973677230604
hunsford she,2,0.0016074973677230604
own she,2,0.0016074973677230604
not scruple,2,0.0016074973677230604
must throw,2,0.0016074973677230604
be bound,2,0.0016074973677230604
virtue in,2,0.0016074973677230604
accompanied him,2,0.0016074973677230604
mistaken ý,2,0.0016074973677230604
real character,2,0.0016074973677230604
article of,2,0.0016074973677230604
day’s journey,2,0.0016074973677230604
donations in,2,0.0016074973677230604
why must,2,0.0016074973677230604
ten days,2,0.0016074973677230604
shall go,2,0.0016074973677230604
leisure for,2,0.0016074973677230604
she listened,2,0.0016074973677230604
catch their,2,0.0016074973677230604
yourself but,2,0.0016074973677230604
having seen,2,0.0016074973677230604
very sensible,2,0.0016074973677230604
so agreeable,2,0.0016074973677230604
family how,2,0.0016074973677230604
put in,2,0.0016074973677230604
her new,2,0.0016074973677230604
again very,2,0.0016074973677230604
ever known,2,0.0016074973677230604
to inflict,2,0.0016074973677230604
from home,2,0.0016074973677230604
dreaded lest,2,0.0016074973677230604
of future,2,0.0016074973677230604
remember no,2,0.0016074973677230604
their situation,2,0.0016074973677230604
